ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
3754,Balde,B  A  L  D  E,0,0,1,0,0,0,0,0,0,0,0,0,3,196,R,B,4,5,57,80,91,79,74,67,82,65,61,74,66,66,72,70,60,80,68,56,55,75,82,68,58,66,50,75,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,31,84,Guinea,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,R,White,0,0,GNK Dinamo Zagreb,6
3755,Lawson,L A W S O N,0,0,1,0,1,0,0,0,0,0,0,0,5,175,R,B,5,5,62,66,77,80,75,74,73,73,70,70,73,72,72,70,58,75,61,58,64,72,76,73,60,72,50,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,74,Scotland,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,GNK Dinamo Zagreb,35
3756,Thompson,THOMPSON,0,0,0,0,0,1,1,1,0,0,0,0,6,183,L,L,4,4,75,58,80,86,79,78,70,76,83,80,74,75,84,76,66,86,68,82,83,70,72,80,78,70,50,76,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,32,80,England,1,0,1,-5,0,0,0,0,0,0,0,0,0,0,N,None,0,0,GNK Dinamo Zagreb,8
3757,Sno,S    N    O,0,0,0,0,0,0,1,0,1,0,0,0,7,186,R,B,5,5,68,56,83,83,82,72,66,81,80,76,71,79,68,75,64,80,63,58,57,63,74,75,69,62,50,65,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,75,Netherlands,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,R,White,0,0,GNK Dinamo Zagreb,15
3758,Pearson,P E A R S O N,0,0,0,0,0,1,1,1,0,0,0,0,8,185,L,L,5,5,70,62,75,87,80,74,78,74,73,76,70,69,72,70,66,78,67,58,60,66,75,70,70,71,50,77,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,70,Scotland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,GNK Dinamo Zagreb,11
3759,Jarosík,J A R O S I K,0,0,0,0,1,0,0,1,1,0,0,0,9,194,R,B,6,5,73,69,90,82,75,72,74,68,75,76,83,78,82,79,68,89,67,74,80,75,73,84,70,70,50,82,6,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,A,1,8,1,1,28,87,Czech Republic,1,0,1,-5,0,0,0,0,0,0,0,0,0,0,N,None,0,0,GNK Dinamo Zagreb,20
3760,McGeady,M C G E A D Y,0,0,0,0,0,0,0,1,1,1,1,0,10,178,R,B,5,5,72,46,67,73,80,82,69,86,83,78,78,73,81,82,70,79,67,76,86,70,76,84,80,58,50,61,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,20,68,Ireland,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,GNK Dinamo Zagreb,46
3761,Beattie,B E A T T I E,0,0,0,0,0,0,0,0,0,0,0,1,12,183,R,B,5,5,75,38,81,77,77,79,82,73,74,79,69,65,65,67,74,77,70,60,55,83,88,74,90,66,50,65,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,73,Scotland,1,0,1,5,0,0,0,0,0,0,0,0,0,0,N,None,0,0,GNK Dinamo Zagreb,37
3762,Varga,V  A  R  G  A,0,0,1,1,0,0,0,0,0,0,0,0,3,196,R,R,6,5,59,82,89,74,66,65,73,63,66,63,74,70,78,78,60,89,62,73,60,82,67,72,62,79,50,73,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,B,3,8,1,1,34,93,Slovakia,1,0,1,5,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,GNK Dinamo Zagreb,23
3763,Virgo,V  I  R  G  O,0,0,1,0,0,0,0,0,0,0,0,1,3,188,R,B,5,5,65,72,85,77,73,69,76,68,67,65,68,72,73,75,63,82,66,61,64,85,76,70,68,70,50,71,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,76,England,1,0,1,5,0,0,0,0,0,0,0,0,0,0,N,None,0,0,GNK Dinamo Zagreb,4
3764,Mohammed Camara,C A M A R A,0,0,0,1,0,0,0,0,0,0,0,0,4,176,L,L,4,4,66,62,76,84,81,75,67,77,74,77,66,67,66,73,63,75,63,58,62,65,81,73,68,66,50,62,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,69,Guinea,4,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,GNK Dinamo Zagreb,3
3765,Wallace,W A L L A C E,0,0,0,1,0,1,0,1,0,1,0,0,8,168,L,L,4,4,72,50,66,76,82,85,65,87,80,83,73,66,80,78,66,75,68,72,83,65,75,77,78,63,50,67,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,21,64,Scotland,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,GNK Dinamo Zagreb,33
3766,McGregor,MCGREGOR,1,0,0,0,0,0,0,0,0,0,0,0,0,183,R,B,5,5,30,74,80,56,67,69,85,70,41,50,49,53,46,58,36,71,40,35,44,40,81,47,60,67,76,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,74,Scotland,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,22
3767,J. Rodriguez,RODRIGUEZ,0,0,1,1,0,0,0,0,0,0,0,0,3,185,R,R,5,5,48,80,83,81,76,71,77,65,64,59,68,65,69,70,58,76,63,50,58,73,84,64,57,75,50,77,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,A,3,1,1,1,28,80,France,1,0,1,0,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Legia Warszawa,27
3768,Hutton,H U T T O N,0,0,0,1,0,0,0,0,0,0,0,0,4,185,R,R,5,5,69,57,74,80,78,78,70,75,76,77,67,66,75,74,65,78,65,56,63,69,77,76,70,64,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,72,Scotland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,20
3769,Steven Smith,S  M  I  T  H,0,0,0,1,0,0,0,0,0,0,0,0,4,178,L,L,4,4,64,64,67,79,76,75,72,73,71,70,69,68,70,68,57,77,54,57,60,68,74,72,65,64,50,68,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,4,1,1,1,21,69,Scotland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,26
3770,Hemdani,H E M D A N I,0,1,0,0,1,0,0,0,0,0,0,0,2,180,R,B,5,5,58,75,78,84,75,76,73,70,73,72,73,72,74,68,65,81,66,66,68,72,80,73,67,79,50,72,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,28,70,Algeria,3,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Legia Warszawa,7
3771,Clement,C L E M E N T,0,0,0,0,1,0,1,0,0,0,0,0,5,174,L,B,4,4,58,67,77,80,75,73,74,72,62,66,68,64,63,66,54,76,53,56,57,68,80,70,57,67,50,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,61,France,1,0,1,-6,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,8
3772,Prso,P  R  S  O,0,0,0,0,0,0,0,1,0,1,1,1,12,190,R,R,6,6,81,43,88,75,76,69,82,72,76,68,80,72,75,73,84,80,80,70,67,83,80,80,76,72,50,75,6,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,86,Croatia,1,2,206,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,9
3773,Klos,K  L  O  S,1,0,0,0,0,0,0,0,0,0,0,0,0,178,R,B,4,4,30,84,79,62,57,63,86,66,44,48,43,57,60,61,36,79,37,36,36,40,80,46,60,78,78,72,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,2,35,85,Germany,1,0,1,-4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,1
3774,Letizi,L E T I Z I,1,0,0,0,0,0,0,0,0,0,0,0,0,187,R,B,4,5,30,83,86,65,70,63,83,64,44,53,50,49,70,70,36,73,37,36,36,46,80,55,52,78,85,63,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,33,80,France,1,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Legia Warszawa,21
3775,Ponroy,P O N R O Y,0,0,1,0,0,0,0,0,0,0,0,0,3,185,R,B,5,5,50,69,79,78,73,72,70,70,69,66,66,63,68,70,54,76,55,54,55,72,78,68,60,66,50,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,75,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,28
3776,Bardsley,BARDSLEY,0,0,1,1,0,1,0,0,0,0,0,0,4,180,R,R,5,5,59,66,74,78,75,74,72,72,71,70,67,71,68,70,59,73,60,60,62,69,79,69,62,63,50,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,74,England,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,16
3777,G. Rae,G .   R A E,0,0,0,0,1,0,1,0,0,0,0,0,7,180,R,B,5,5,64,69,78,86,75,74,75,73,70,74,73,71,68,71,60,80,65,50,49,75,76,72,63,76,50,79,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,1,1,1,1,28,65,Scotland,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,11
3778,Adam,A  D  A  M,0,0,0,0,1,0,1,0,0,0,0,0,7,185,R,B,5,5,63,60,77,79,76,73,70,72,70,72,71,60,72,64,65,68,58,56,59,60,76,78,63,65,50,67,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,20,83,Scotland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,25
3779,Burke,B  U  R  K  E,0,0,0,0,0,0,0,1,0,0,0,0,8,172,R,R,5,5,71,49,68,75,81,80,68,80,79,82,70,66,75,66,64,73,65,71,74,63,74,76,68,68,50,66,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,66,Scotland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,17
3780,Makhtar N'Diaye,N D I A Y E,0,0,0,0,0,0,0,1,0,0,0,0,8,175,R,R,5,5,70,43,80,75,80,78,70,84,75,77,69,73,76,74,60,80,65,70,74,69,78,76,70,69,50,67,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,65,Senegal,4,0,1,2,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Legia Warszawa,30
3781,Stanger,S T A N G E R,0,0,0,0,0,0,0,0,0,0,0,1,12,180,R,B,5,5,70,38,73,75,76,75,75,73,74,72,73,70,73,69,64,76,63,63,64,62,71,77,72,63,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,1,1,21,73,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,29
3782,Nacho Novo,NACHO NOVO,0,0,0,0,0,0,0,0,0,1,0,1,12,175,R,R,5,5,80,33,71,81,84,82,78,85,80,81,72,68,71,74,81,80,78,62,67,65,75,77,84,69,50,68,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,70,Spain,1,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Legia Warszawa,10
3783,Pierre Fanfan,F A N F A N,0,1,1,0,0,0,0,0,0,0,0,0,3,187,R,B,5,5,51,81,84,74,75,68,70,69,64,67,67,69,62,65,56,75,62,56,57,74,80,67,53,70,50,73,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,A,1,1,1,1,31,84,Martinique,3,0,1,3,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Legia Warszawa,24
3784,Bernard,B E R N A R D,0,0,0,1,0,0,0,0,0,0,0,0,4,175,L,L,5,5,72,64,75,85,82,79,76,80,79,75,72,74,73,74,67,78,69,52,62,73,76,77,80,69,50,70,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,27,68,France,4,0,1,-2,-1,0,-2,-2,-1,0,-1,1,0,-2,B,White,0,0,Legia Warszawa,3
3785,Malcolm,M A L C O L M,0,0,1,1,1,0,0,0,0,0,0,0,5,180,R,R,5,5,60,71,78,82,77,72,75,74,69,73,72,72,74,72,57,77,62,60,53,72,77,67,61,75,50,73,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,25,71,Scotland,1,0,1,2,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Legia Warszawa,12
3786,Ricksen,R I C K S E N,0,0,0,1,0,0,1,1,0,0,0,0,7,175,R,R,5,5,75,72,69,82,79,74,74,74,79,75,78,70,82,70,70,74,68,76,78,67,73,80,65,75,50,80,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,A,1,1,1,1,30,71,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Legia Warszawa,2
3787,Tourray,T O U R R A Y,1,0,0,0,0,0,0,0,0,0,0,0,0,198,L,B,4,4,30,77,93,57,66,61,90,65,44,49,48,58,50,63,37,84,37,36,37,40,72,40,55,65,78,68,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,98,Gambia,4,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,15
3788,Johannesson,JOHANNESSON,0,0,1,0,1,0,0,0,0,0,0,0,3,185,R,B,4,4,55,75,82,80,70,70,75,65,66,63,68,68,66,66,57,77,57,54,53,78,76,69,55,75,50,78,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,84,Sweden,1,0,1,4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,16
3789,Concha,C O N C H A,0,0,0,1,0,0,0,0,0,0,0,0,4,180,R,R,5,5,63,66,78,82,73,72,71,72,73,72,69,69,68,67,60,76,60,55,55,67,75,72,66,72,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,82,Sweden,1,0,1,-6,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,2
3790,Stoltz,S T O L T Z,0,0,0,1,0,0,0,0,0,0,0,0,4,177,L,L,5,5,61,66,73,80,74,74,74,70,71,70,66,67,70,70,59,75,60,55,63,65,73,70,62,66,50,73,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,74,Sweden,1,0,1,-4,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,FC København,3
3791,Barsom,B A R S O M,0,0,0,0,1,0,1,0,0,0,0,0,5,172,R,B,3,5,68,68,69,85,75,75,78,80,76,76,81,75,72,72,69,75,69,66,66,68,75,80,63,70,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,73,Sweden,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,77
3792,Arneng,A R N E N G,0,0,0,0,1,0,1,1,0,0,0,0,7,175,R,R,5,5,66,66,72,85,73,73,78,75,73,72,75,70,78,70,66,76,65,67,71,66,73,75,65,70,50,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,74,Sweden,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,7
3793,Magro,M  A  G  R  O,0,0,0,0,1,0,1,0,1,0,0,0,9,184,L,B,4,4,75,55,75,78,70,78,67,76,82,75,81,72,78,72,72,75,72,70,75,60,70,82,72,72,50,70,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,76,Switzerland,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,10
3794,Hysén,H  Y  S  E  N,0,0,0,0,0,0,0,0,0,1,0,0,10,179,L,L,5,5,78,35,72,78,83,86,80,84,78,84,65,68,73,76,76,78,78,68,68,65,75,76,84,70,50,68,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,79,Sweden,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,8
3795,Kusi Asare,KUSI ASARE,0,0,0,0,0,0,0,1,0,1,1,1,10,178,R,R,4,4,72,40,72,76,85,83,63,75,76,83,64,70,63,73,67,78,65,58,56,68,80,78,80,62,50,65,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,75,Sweden,4,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,9
3796,Wahlström,WAHLSTROM,1,0,0,0,0,0,0,0,0,0,0,0,0,198,R,B,3,3,30,75,88,56,59,59,80,60,40,45,48,48,49,54,36,78,37,36,40,40,70,42,50,70,75,69,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,95,Sweden,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,30
3797,Storm,S  T  O  R  M,0,0,1,0,0,0,0,0,0,0,0,0,3,190,R,B,4,4,48,73,85,78,69,69,73,69,69,66,68,67,65,63,55,78,57,54,50,76,72,65,45,70,50,70,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,87,Sweden,1,0,1,4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,4
3798,Ottesen,O T T E S E N,0,0,1,0,0,0,0,0,0,0,0,0,3,190,R,B,4,4,45,70,86,75,70,65,70,63,64,61,62,64,60,62,52,80,54,48,47,73,72,62,45,62,50,65,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,82,Iceland,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,5
3799,Rasck,R  A  S  C  K,0,0,0,1,1,0,0,0,0,0,0,0,4,178,R,B,4,4,61,64,73,80,73,74,70,70,73,72,66,67,68,67,62,75,62,55,50,65,70,68,62,66,50,67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,37,74,Sweden,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,18
3800,Boskailo,BOSKAILO,0,0,0,0,1,0,0,0,0,0,0,0,5,186,R,R,5,5,63,66,82,78,73,72,73,70,73,69,73,72,73,73,61,79,60,60,55,68,75,70,60,64,50,69,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,18,83,Sweden,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,24
3801,Bergtoft,BERGTOFT,0,0,0,0,1,0,0,0,0,0,0,0,5,179,R,B,4,4,63,63,72,80,78,78,68,75,72,72,71,71,70,70,59,75,62,58,60,68,78,75,65,68,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,72,Sweden,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,13
3802,Árnason,A R N A S O N,0,0,0,0,0,0,0,1,0,0,0,0,8,190,R,L,5,5,64,64,78,78,70,70,75,68,72,72,73,73,72,72,63,78,60,61,62,70,70,72,60,66,50,68,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,79,Sweden,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,14
3803,Batan,B  A  T  A  N,0,0,0,0,0,0,0,1,0,1,0,0,8,175,L,L,5,5,72,50,72,79,80,78,72,78,78,80,71,69,74,73,63,77,65,66,68,65,75,78,78,69,50,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,75,Sweden,3,0,1,-4,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,FC København,17
3804,Davids,D A V I D S,0,0,0,0,0,0,0,0,0,0,1,0,11,176,R,B,5,5,72,40,71,81,79,77,80,76,74,75,69,65,66,64,70,75,76,54,55,68,79,74,80,63,50,64,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,73,South Africa,2,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC København,23
3805,Tiago Quirino,TIAGO QUIRINO,0,0,0,0,0,0,0,0,0,1,0,1,12,179,R,B,5,5,74,43,72,80,86,85,72,80,76,83,69,72,70,74,73,80,76,65,68,72,77,76,80,68,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,21,74,Brazil,3,0,1,-4,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,FC København,19
3806,Enrico Cardoso,ENRICO CARDOSO,0,0,0,0,0,0,0,0,1,0,1,0,9,176,R,R,5,5,73,33,71,76,80,82,64,82,81,80,72,70,68,64,70,73,74,72,72,65,80,82,76,67,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,1,1,1,1,22,70,Brazil,2,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,FC København,20
3807,Rumire,R U M I R E,1,0,0,0,0,0,0,0,0,0,0,0,0,185,L,B,4,4,30,83,86,65,73,73,84,73,45,52,59,62,68,73,36,77,37,37,36,45,84,63,59,71,82,59,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,85,Croatia,1,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,FC Salzburg,1
3808,Gormen Nan,GORMEN NAN,0,0,1,0,0,0,0,0,0,0,0,0,3,192,R,B,5,5,53,76,81,70,71,76,73,74,65,63,62,65,63,61,58,76,65,53,50,68,80,65,68,65,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,85,Turkey,2,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Salzburg,5
3809,Malaris Stand,MALARIS STAND,0,0,1,1,1,0,0,0,0,0,0,0,5,182,R,B,6,6,68,75,70,81,78,75,73,71,72,70,78,76,71,70,68,78,70,71,77,70,78,81,75,78,50,71,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,77,Turkey,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Salzburg,41
3810,Imgham,I M G H A M,0,0,0,1,0,1,0,1,0,0,0,0,4,177,L,L,4,4,71,69,63,83,84,81,74,72,72,80,73,74,78,76,65,74,68,60,70,68,72,73,81,76,50,78,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,72,Turkey,2,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,FC Salzburg,19
3811,Farthayron,FARTHAYRON,0,0,0,0,1,0,0,0,1,0,0,0,9,175,R,B,5,5,70,57,68,83,76,78,73,83,80,79,77,72,80,73,68,74,67,68,70,65,72,80,65,65,50,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,73,Turkey,1,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,FC Salzburg,53
3812,Yilkan,Y I L K A N,0,0,0,0,0,0,0,1,1,0,0,0,9,188,R,R,5,5,72,50,82,78,74,67,72,70,75,68,75,73,75,74,65,80,64,65,65,67,70,77,74,65,50,71,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,80,Turkey,2,0,1,-5,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,FC Salzburg,7
